x,z,level,in_memory,status,full_status,accessible_ready,ticking_ready,entity_ticking_ready,ticket,spawning,block_entity_count
50,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 65])] at 16329",false,0
50,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 66])] at 16329",false,0
65,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 50])] at 16331",false,0
66,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 50])] at 16331",false,0
50,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 67])] at 16329",false,0
50,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 68])] at 16329",false,0
67,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 50])] at 16331",false,0
68,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 50])] at 16331",false,0
50,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 69])] at 16329",false,0
50,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 70])] at 16329",false,0
69,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 50])] at 16331",false,0
70,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 50])] at 16331",false,0
50,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 71])] at 16329",false,0
50,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 72])] at 16328",false,0
71,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 50])] at 16331",false,0
72,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 50])] at 16331",false,0
50,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 73])] at 16330",false,0
50,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 74])] at 16331",false,0
51,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 74])] at 16331",false,0
52,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 74])] at 16331",false,0
53,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 74])] at 16331",false,0
54,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 74])] at 16331",false,0
55,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 74])] at 16331",false,0
56,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 74])] at 16331",false,0
57,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 74])] at 16331",false,0
58,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 74])] at 16331",false,0
59,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 74])] at 16331",false,0
60,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 74])] at 16331",false,0
61,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 74])] at 16331",false,0
62,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 74])] at 16331",false,0
63,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 74])] at 16331",false,0
64,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 74])] at 16331",false,0
65,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 74])] at 16331",false,0
66,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 74])] at 16331",false,0
67,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 74])] at 16331",false,0
68,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 74])] at 16331",false,0
69,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 74])] at 16331",false,0
70,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 74])] at 16331",false,0
71,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 74])] at 16331",false,0
72,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 74])] at 16331",false,0
73,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 50])] at 16331",false,0
73,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 74])] at 16331",false,0
74,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 50])] at 16331",false,0
74,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 51])] at 16332",false,0
74,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 52])] at 16332",false,0
74,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 53])] at 16332",false,0
74,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 54])] at 16332",false,0
74,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 55])] at 16332",false,0
74,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 56])] at 16332",false,0
74,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 57])] at 16332",false,0
74,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 58])] at 16332",false,0
74,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 59])] at 16332",false,0
74,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 60])] at 16332",false,0
74,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 61])] at 16332",false,0
74,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 62])] at 16331",false,0
74,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 63])] at 16332",false,0
74,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 64])] at 16332",false,0
74,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 65])] at 16332",false,0
74,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 66])] at 16332",false,0
74,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 67])] at 16332",false,0
74,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 68])] at 16331",false,0
74,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 69])] at 16331",false,0
74,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 70])] at 16332",false,0
74,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 71])] at 16332",false,0
74,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 72])] at 16332",false,0
74,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 73])] at 16332",false,0
74,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 74])] at 16331",false,0
49,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 49])] at 20236",false,0
49,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 50])] at 20236",false,0
49,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 51])] at 20236",false,0
50,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 49])] at 20157",false,0
51,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 49])] at 20157",false,0
49,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 52])] at 20236",false,0
49,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 53])] at 20236",false,0
52,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 49])] at 20157",false,0
53,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 49])] at 20157",false,0
49,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 54])] at 20236",false,0
49,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 55])] at 20236",false,0
54,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 49])] at 20157",false,0
55,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 49])] at 20157",false,0
49,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 56])] at 20236",false,0
49,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 57])] at 20236",false,0
56,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 49])] at 20157",false,0
57,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 49])] at 20157",false,0
49,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 58])] at 20236",false,0
49,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 59])] at 20236",false,0
58,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 49])] at 20157",false,0
59,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 49])] at 20157",false,0
49,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 60])] at 20236",false,0
49,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 61])] at 20236",false,0
60,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 49])] at 20157",false,0
61,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 49])] at 20157",false,0
49,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 62])] at 20236",false,0
49,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 63])] at 20236",false,0
62,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 49])] at 20157",false,0
63,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 49])] at 20157",false,0
49,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 64])] at 20236",false,0
49,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 65])] at 20236",false,0
64,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 49])] at 20157",false,0
65,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 49])] at 20157",false,0
49,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 66])] at 20236",false,0
49,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 67])] at 20236",false,0
66,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 49])] at 20157",false,0
67,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 49])] at 20157",false,0
49,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 68])] at 20236",false,0
49,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 69])] at 20236",false,0
68,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 49])] at 20157",false,0
69,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 49])] at 20157",false,0
49,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 70])] at 20236",false,0
49,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 71])] at 20236",false,0
70,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 49])] at 20157",false,0
71,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 49])] at 20157",false,0
49,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 72])] at 20236",false,0
49,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 73])] at 20236",false,0
72,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 49])] at 20157",false,0
73,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 49])] at 20157",false,0
49,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 74])] at 20236",false,0
49,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 75])] at 20236",false,0
50,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 75])] at 17980",false,0
51,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 75])] at 17980",false,0
52,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 75])] at 16965",false,0
53,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 75])] at 16965",false,0
54,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 75])] at 16965",false,0
55,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 75])] at 16965",false,0
56,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 75])] at 16965",false,0
57,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 75])] at 16965",false,0
58,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 75])] at 16965",false,0
59,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 75])] at 16965",false,0
60,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 75])] at 16965",false,0
61,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 75])] at 16965",false,0
62,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 75])] at 16965",false,0
63,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([63, 75])] at 16965",false,0
64,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([64, 75])] at 16965",false,0
65,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([65, 75])] at 16965",false,0
66,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([66, 75])] at 16965",false,0
67,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([67, 75])] at 16965",false,0
68,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([68, 75])] at 16965",false,0
69,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([69, 75])] at 16965",false,0
70,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([70, 75])] at 16965",false,0
71,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([71, 75])] at 16965",false,0
72,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([72, 75])] at 16965",false,0
73,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([73, 75])] at 16965",false,0
74,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 49])] at 20157",false,0
74,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([74, 75])] at 16965",false,0
75,49,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 49])] at 20157",false,0
75,50,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 50])] at 16334",false,0
75,51,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 51])] at 16334",false,0
75,52,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 52])] at 16334",false,0
75,53,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 53])] at 16334",false,0
75,54,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 54])] at 16334",false,0
75,55,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 55])] at 16334",false,0
75,56,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 56])] at 16334",false,0
75,57,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 57])] at 16334",false,0
75,58,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 58])] at 16334",false,0
75,59,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 59])] at 16334",false,0
75,60,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 60])] at 16334",false,0
75,61,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 61])] at 16334",false,0
75,62,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 62])] at 16334",false,0
75,63,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 63])] at 16334",false,0
75,64,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 64])] at 16334",false,0
75,65,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 65])] at 16334",false,0
75,66,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 66])] at 16334",false,0
75,67,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 67])] at 16334",false,0
75,68,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 68])] at 16334",false,0
75,69,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 69])] at 16334",false,0
75,70,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 70])] at 16334",false,0
75,71,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 71])] at 16334",false,0
75,72,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 72])] at 16334",false,0
75,73,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 73])] at 16991",false,0
75,74,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 74])] at 16991",false,0
75,75,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([75, 75])] at 16991",false,0
49,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([49, 76])] at 20236",false,0
50,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([50, 76])] at 18429",false,0
51,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([51, 76])] at 18429",false,0
52,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([52, 76])] at 18429",false,0
53,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([53, 76])] at 18429",false,0
54,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([54, 76])] at 18429",false,0
55,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([55, 76])] at 18429",false,0
56,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([56, 76])] at 18429",false,0
57,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([57, 76])] at 18429",false,0
58,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([58, 76])] at 18429",false,0
59,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([59, 76])] at 18429",false,0
60,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([60, 76])] at 18429",false,0
61,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([61, 76])] at 18429",false,0
62,76,31,true,minecraft:full,ENTITY_TICKING,done,done,done,"Ticket[player 31 ([62, 76])] at 18429",false,0
